"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"MALUKU","TANIMBAR UTARA","LELINGLUAN",81,1,50,22,8101050022,0,0.00874635569,343,3,1892,1892,1892,1892,"810105002299",131.633765796717,-7.22531050504694,"Saumlaki",NA,5.51603498542274,"810105002299"
"MALUKU","WER TAMRIAN","ATUBUL RAYA",81,1,41,3,8101041003,0.89845474614,0.46614583333,384,179,2105,2105,2105,2105,"810104100399",131.356898304195,-7.75494011906321,"Saumlaki",NA,5.48177083333333,"810104100399"
"MALUKU","TANIMBAR SELATAN","WOWONDA",81,1,40,15,8101040015,0.49682875264,0.66475644699,349,232,1748,1748,1748,1748,"810104001599",131.3114089046,-7.86672668028461,"Saumlaki",NA,5.00859598853868,"810104001599"
"MALUKU","TANIMBAR SELATAN","SAUMLAKI",81,1,40,9,8101040009,0.94201370585,0.7626719057,2545,1941,12452,12452,12452,12452,"810104000999",131.30584963265,-7.96667355011192,"Saumlaki",NA,4.89273084479371,"810104000999"
"MALUKU","WUAR LABOBAR","ABAT",81,1,52,2,8101052002,0,0.00803212851,249,2,1549,1549,1549,1549,"810105200299",131.391040111175,-7.48671901078994,"Saumlaki",NA,6.22088353413655,"810105200299"
"MALUKU","TANIMBAR SELATAN","BOMAKI",81,1,40,17,8101040017,0.39928057554,0,0,0,1049,1049,1049,1049,"810104001799",131.290345784668,-7.91226788022862,"Saumlaki",NA,Inf,"810104001799"
"MALUKU","TANIMBAR SELATAN","LATDALAM",81,1,40,2,8101040002,0,0.014374,487,7,NA,2318,2318,2318,"810104000201",131.110688,-7.952204,"Saumlaki",12824,4.75975359342916,"810104000201"
"MALUKU","TANIMBAR SELATAN","OLILIT",81,1,40,10,8101040010,0.45615,0.899175,1091,981,NA,5637,5723,5637,"810104001001",131.301239,-7.977079,"Saumlaki",12826,5.24564619615032,"810104001001"
"MALUKU","TANIMBAR SELATAN","OLILIT",81,1,40,10,8101040010,0.45615,0.899175,1091,981,NA,86,5723,86,"810104001002",131.289473,-7.997301,"Saumlaki",12825,5.24564619615032,"810104001002"
"MALUKU","TANIMBAR SELATAN","LAURAN",81,1,40,12,8101040012,0.480836,0.683292,401,274,NA,2144,2144,2144,"810104001201",131.325724,-7.935588,"Saumlaki",12827,5.34663341645885,"810104001201"
"MALUKU","TANIMBAR SELATAN","ILNGEI",81,1,40,14,8101040014,0.413223,0.507246,276,140,NA,1625,1625,1625,"810104001401",131.29054,-7.860611,"Saumlaki",12828,5.88768115942029,"810104001401"
"MALUKU","TANIMBAR SELATAN","MATAKUS",81,1,40,16,8101040016,0,0,0,0,NA,431,431,431,"810104001601",131.212469,-8.051268,"Saumlaki",12823,Inf,"810104001601"
