"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"MALUKU UTARA","OBI BARAT","JIKOHAY",82,4,21,2,8204021002,0,0,212,0,NA,1117,1117,1117,"820402100201",127.33769,-1.389441,"HalmaheraSou",13207,5.2688679245283,"820402100201"
"MALUKU UTARA","OBI BARAT","ALAM KENANGA",82,4,21,3,8204021003,0,0,35,0,NA,154,154,154,"820402100301",127.340201,-1.435758,"HalmaheraSou",13204,4.4,"820402100301"
"MALUKU UTARA","OBI BARAT","SOA SANGAJI",82,4,21,4,8204021004,0,0,72,0,NA,392,392,392,"820402100401",127.37248,-1.384508,"HalmaheraSou",13208,5.44444444444444,"820402100401"
"MALUKU UTARA","OBI BARAT","ALAM PELITA",82,4,21,5,8204021005,0,0,71,0,NA,353,353,353,"820402100501",127.384127,-1.389955,"HalmaheraSou",13206,4.97183098591549,"820402100501"
"MALUKU UTARA","OBI TIMUR","SUM",82,4,22,1,8204022001,0,0,312,0,NA,1522,1522,1522,"820402200101",128.114186,-1.562665,"HalmaheraSou",13937,4.87820512820513,"820402200101"
"MALUKU UTARA","OBI TIMUR","SUSEPE",82,4,22,3,8204022003,0,0,40,0,NA,157,157,157,"820402200301",127.980993,-1.492022,"HalmaheraSou",13948,3.925,"820402200301"
"MALUKU UTARA","OBI TIMUR","WOOI",82,4,22,4,8204022004,0,0,280,0,NA,1236,1236,1236,"820402200401",127.989424,-1.702007,"HalmaheraSou",13933,4.41428571428571,"820402200401"
"MALUKU UTARA","OBI UTARA","CAP",82,4,23,2,8204023002,0,0,125,0,NA,610,610,610,"820402300201",127.491978,-1.213537,"HalmaheraSou",13209,4.88,"820402300201"
"MALUKU UTARA","OBI UTARA","GALALA",82,4,23,3,8204023003,0,0,159,0,NA,694,694,694,"820402300301",127.50603,-1.207986,"HalmaheraSou",13952,4.36477987421384,"820402300301"
"MALUKU UTARA","OBI UTARA","MADAPOLO",82,4,23,5,8204023005,0.95992,0.958,500,479,NA,2332,2332,2332,"820402300501",127.649733,-1.224394,"HalmaheraSou",13951,4.664,"820402300501"
"MALUKU UTARA","OBI UTARA","WARINGI",82,4,23,7,8204023007,0.61658,0,139,0,NA,658,658,658,"820402300701",127.563171,-1.184988,"HalmaheraSou",13953,4.73381294964029,"820402300701"
