"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"NUSA TENGGARA TIMUR","ILE BOLENG","LAMABAYUNG",53,9,71,16,5309071016,0.38308457711,0,164,0,758,758,758,758,"530907101699",123.272135828162,-8.34692234782299,"FloresTimu",NA,4.6219512195122,"530907101699"
"NUSA TENGGARA TIMUR","ILE BOLENG","BAYUNTAA",53,9,71,19,5309071019,0.20792079208,0.37974683544,79,30,339,339,339,339,"530907101999",123.244979358436,-8.38248456366428,"FloresTimu",NA,4.29113924050633,"530907101999"
"NUSA TENGGARA TIMUR","ILE BOLENG","RIAWALE",53,9,71,5,5309071005,0.61176470588,0.87671232877,73,64,275,275,275,275,"530907100599",123.240078861514,-8.3905165761354,"FloresTimu",NA,3.76712328767123,"530907100599"
"NUSA TENGGARA TIMUR","ILE BOLENG","DOKENG",53,9,71,18,5309071018,0,0,62,0,240,240,240,240,"530907101899",123.246702518706,-8.35488306818071,"FloresTimu",NA,3.87096774193548,"530907101899"
"NUSA TENGGARA TIMUR","ADONARA TIMUR","GELONG",53,9,70,59,5309070059,0.28695652174,0.73529411765,102,75,409,409,409,409,"530907005999",123.181286487113,-8.31455979192848,"FloresTimu",NA,4.00980392156863,"530907005999"
"NUSA TENGGARA TIMUR","ADONARA TIMUR","LAMALOTA",53,9,70,11,5309070011,0,0.01142857143,175,2,689,689,689,689,"530907001199",123.230024805736,-8.34273872924061,"FloresTimu",NA,3.93714285714286,"530907001199"
"NUSA TENGGARA TIMUR","ADONARA TIMUR","PUHU",53,9,70,57,5309070057,0.19704433498,0.91724137931,145,133,608,608,608,608,"530907005799",123.207080303333,-8.32702402405448,"FloresTimu",NA,4.19310344827586,"530907005799"
"NUSA TENGGARA TIMUR","ADONARA TIMUR","TAPOBALI",53,9,70,56,5309070056,0.21428571429,0.95348837209,129,123,554,554,554,554,"530907005699",123.188510772412,-8.32454405955441,"FloresTimu",NA,4.29457364341085,"530907005699"
"NUSA TENGGARA TIMUR","ADONARA TIMUR","LEWOBUNGA",53,9,70,10,5309070010,0.38815789474,0.95723684211,304,291,1295,1295,1295,1295,"530907001099",123.18278275425,-8.35342226929947,"FloresTimu",NA,4.25986842105263,"530907001099"
"NUSA TENGGARA TIMUR","ADONARA TENGAH","WEWIT",53,9,62,9,5309062009,0,0,186,0,972,972,972,972,"530906200999",123.155180154893,-8.28458729299901,"FloresTimu",NA,5.2258064516129,"530906200999"
