"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"NUSA TENGGARA TIMUR","KATIKUTANA SELATAN","DAMEKA",53,16,11,3,5316011003,0.15576323987,0.32568807339,218,71,1093,1093,1093,1093,"531601100399",119.53449743573,-9.63634046607662,"AreaSumba",NA,5.01376146788991,"531601100399"
"NUSA TENGGARA TIMUR","KATIKUTANA SELATAN","KONDA MALOBA",53,16,11,7,5316011007,0.05685618729,0.00332225914,602,2,2687,2687,2687,2687,"531601100799",119.660170103322,-9.73798852633949,"AreaSumba",NA,4.46345514950166,"531601100799"
"NUSA TENGGARA TIMUR","KATIKUTANA SELATAN","MANURARA",53,16,11,2,5316011002,0,0,178,0,953,953,953,953,"531601100299",119.520829192319,-9.69370464761782,"AreaSumba",NA,5.35393258426966,"531601100299"
"NUSA TENGGARA TIMUR","KATIKUTANA SELATAN","TANA MODU",53,16,11,6,5316011006,0.05743243243,0,265,0,1269,1269,1269,1269,"531601100699",119.582286046827,-9.67935460144897,"AreaSumba",NA,4.78867924528302,"531601100699"
"NUSA TENGGARA TIMUR","KATIKUTANA SELATAN","WAI MANU",53,16,11,1,5316011001,0.04615384615,0.04761904762,210,10,1033,1033,1033,1033,"531601100199",119.535001890695,-9.68052507354912,"AreaSumba",NA,4.91904761904762,"531601100199"
"NUSA TENGGARA TIMUR","MAMBORO","WATU ASA",53,16,40,9,5316040009,0,0,145,0,722,722,722,722,"531604000999",119.631792464421,-9.38463316171809,"AreaSumba",NA,4.97931034482759,"531604000999"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY","MBILUR PANGADU",53,16,30,1,5316030001,0,0,222,0,1264,1264,1264,1264,"531603000199",119.729411182569,-9.6439600336582,"AreaSumba",NA,5.69369369369369,"531603000199"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY","MARA DESA",53,16,30,6,5316030006,0,0,260,0,1182,1182,1182,1182,"531603000699",119.716804366208,-9.5259558764043,"AreaSumba",NA,4.54615384615385,"531603000699"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY","PADIRA TANA",53,16,30,3,5316030003,0,0,164,0,900,900,900,900,"531603000399",119.821485393424,-9.65222816179997,"AreaSumba",NA,5.48780487804878,"531603000399"
"NUSA TENGGARA TIMUR","UMBU RATU NGGAY","PRAI KAROKU JANGGA",53,16,30,2,5316030002,0,0.00662251656,151,1,772,772,772,772,"531603000299",119.794179326749,-9.61629253446526,"AreaSumba",NA,5.11258278145695,"531603000299"
