"Name","Ei_subarea.x","Full_population.x","Ho_size.x","Pln_cabang.x","Pop.x","Provinsi.x","Target_household_penetration_rate.x","X.x","Xy_source.x","Y.x","Metric...System","Demographics...Projected.household.count.y","Demand..household....Target.household.count.y","Demand...Projected.nodal.demand.per.year.y","System..grid....Transformer.cost.y","Demographics...Population.count.y","Demographics...Projected.population.count.y","order","piece","group","id","fake.node","root","branch","dist","MV.line.per.kwh","sequence","depth","Total.Downstream.Demand.kWh","Total.Downstream.Network.Extent.m","Phase","CummulativeNetworkExtent.m","CummulativeHousesConnected.qty"
8.20109e+11,"Halmahera",1615,3.863636364,"Ternate",421.13709,"MALUKU UTARA",0.260766,127.464078,"BIG_Settlements",1.058841,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",284,4.298076923,"Ternate",133.807736,"MALUKU UTARA",0.471154,127.678702,"BIG_Settlements",0.797235,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1505,3.20212766,"Ternate",323.41547,"MALUKU UTARA",0.214894,127.470628,"BIG_Settlements",1.072189,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",154,4.057142857,"Ternate",24.44442,"MALUKU UTARA",0.15873,127.600736,"BIG_Settlements",0.904557,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1192,4.110344828,"Ternate",369.93124,"MALUKU UTARA",0.310345,127.456385,"BIG_Settlements",1.057554,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",163,4.298076923,"Ternate",76.798102,"MALUKU UTARA",0.471154,127.637512,"BIG_Settlements",0.809472,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1106,4.829694323,"Ternate",62.786514,"MALUKU UTARA",0.056769,127.467551,"BIG_Settlements",1.063097,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",698,3.793478261,"Ternate",151.738918,"MALUKU UTARA",0.217391,127.470555,"BIG_Settlements",1.092617,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",950,4.349775785,"Ternate",17.04015,"MALUKU UTARA",0.017937,127.473208,"BIG_Settlements",1.083903,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",274,3.301204819,"Ternate",23.108338,"MALUKU UTARA",0.084337,127.613175,"BIG_Settlements",0.860799,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",20,4.349775785,"Ternate",0.35874,"MALUKU UTARA",0.017937,127.478118,"BIG_Settlements",1.082593,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",624,5.086956522,"Ternate",37.304592,"MALUKU UTARA",0.059783,127.509263,"BIG_Settlements",0.893446,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",420,6.02970297,"Ternate",24.95052,"MALUKU UTARA",0.059406,127.513641,"BIG_Settlements",0.953481,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",180,4.761538462,"Ternate",34.61544,"MALUKU UTARA",0.192308,127.511699,"BIG_Settlements",0.922884,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",439,4.761538462,"Ternate",84.423212,"MALUKU UTARA",0.192308,127.511771,"BIG_Settlements",0.906257,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",985,3.021472393,"Ternate",803.711735,"MALUKU UTARA",0.815951,127.507119,"BIG_Settlements",0.980861,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",301,4.287878788,"Ternate",127.696842,"MALUKU UTARA",0.424242,127.461593,"BIG_Settlements",1.105361,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",382,3.858585859,"Ternate",123.474624,"MALUKU UTARA",0.323232,127.631093,"BIG_Settlements",0.875167,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",611,4.628787879,"Ternate",208.295399,"MALUKU UTARA",0.340909,127.624909,"BIG_Settlements",0.781077,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",669,4.316129032,"Ternate",176.961204,"MALUKU UTARA",0.264516,127.644459,"BIG_Settlements",0.783823,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",400,3.636363636,"Ternate",76.3636,"MALUKU UTARA",0.190909,127.412699,"BIG_Settlements",1.089696,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",25,4.9342723,"Ternate",5.985925,"MALUKU UTARA",0.239437,127.67573,"BIG_Settlements",0.830697,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1058,4.007575758,"Ternate",925.75,"MALUKU UTARA",0.875,127.502592,"BIG_Settlements",0.987902,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1,2.879120879,"Ternate",0.626374,"MALUKU UTARA",0.626374,127.433133,"BIG_Settlements",1.111239,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1147,4.125899281,"Ternate",239.302051,"MALUKU UTARA",0.208633,127.411212,"BIG_Settlements",1.051502,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",263,3.554054054,"Ternate",263,"MALUKU UTARA",1,127.476284,"BIG_Settlements",1.008512,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1,3.861111111,"Ternate",0.12963,"MALUKU UTARA",0.12963,127.474171,"BIG_Settlements",1.086969,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",409,3.861111111,"Ternate",53.01867,"MALUKU UTARA",0.12963,127.477619,"BIG_Settlements",1.093568,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",265,4.287878788,"Ternate",112.42413,"MALUKU UTARA",0.424242,127.454606,"BIG_Settlements",1.108494,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",7,3.861111111,"Ternate",0.90741,"MALUKU UTARA",0.12963,127.473053,"BIG_Settlements",1.088884,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",579,4.453846154,"Ternate",142.523166,"MALUKU UTARA",0.246154,127.413009,"BIG_Settlements",1.040692,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1463,4.132768362,"Ternate",78.522136,"MALUKU UTARA",0.053672,127.447669,"BIG_Settlements",1.053841,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",904,6.191780822,"Ternate",148.603136,"MALUKU UTARA",0.164384,127.621508,"BIG_Settlements",0.797767,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",189,6.02970297,"Ternate",11.227734,"MALUKU UTARA",0.059406,127.511203,"BIG_Settlements",0.951654,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",323,3.133182844,"Ternate",5.833057,"MALUKU UTARA",0.018059,127.494494,"BIG_Settlements",1.078591,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"11",1013,4.711627907,"Ternate",91.0971223,"MALUKU UTARA",0.089928058,127.5617811,"BPS_Centroids",1.092134186,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",376,4.9342723,"Ternate",90.028312,"MALUKU UTARA",0.239437,127.643725,"BIG_Settlements",0.855657,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1387,4.00867052,"Ternate",176.382016,"MALUKU UTARA",0.127168,127.467927,"BIG_Settlements",1.069659,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",642,3.890909091,"Ternate",338.509266,"MALUKU UTARA",0.527273,127.436021,"BIG_Settlements",1.110649,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",650,4.9342723,"Ternate",155.63405,"MALUKU UTARA",0.239437,127.646977,"BIG_Settlements",0.858785,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",264,3.666666667,"Ternate",51.333216,"MALUKU UTARA",0.194444,127.414406,"BIG_Settlements",1.087336,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",388,5.464788732,"Ternate",180.338132,"MALUKU UTARA",0.464789,127.565346,"BIG_Settlements",0.878892,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1621,4.004878049,"Ternate",81.709747,"MALUKU UTARA",0.050407,127.502042,"BIG_Settlements",0.887395,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",5,3.691780822,"Ternate",1.40411,"MALUKU UTARA",0.280822,127.511314,"BIG_Settlements",0.951149,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1498,4.471641791,"Ternate",357.731388,"MALUKU UTARA",0.238806,127.421684,"BIG_Settlements",1.052501,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",338,3.755555556,"Ternate",338,"MALUKU UTARA",1,127.491259,"BIG_Settlements",1.012763,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",351,3.815217391,"Ternate",129.717315,"MALUKU UTARA",0.369565,127.534713,"BIG_Settlements",0.891891,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",2719,4.639931741,"Ternate",1721.415214,"MALUKU UTARA",0.633106,127.483103,"BIG_Settlements",1.117017,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",261,2.879120879,"Ternate",163.483614,"MALUKU UTARA",0.626374,127.427586,"BIG_Settlements",1.109697,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1659,2.564142195,"Ternate",125.642706,"MALUKU UTARA",0.075734,127.478818,"BIG_Settlements",1.103864,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1065,3.133182844,"Ternate",19.232835,"MALUKU UTARA",0.018059,127.484779,"BIG_Settlements",1.081431,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",756,4.666666667,"Ternate",121.333464,"MALUKU UTARA",0.160494,127.497781,"BIG_Settlements",1.053451,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",36,5.086956522,"Ternate",2.152188,"MALUKU UTARA",0.059783,127.512206,"BIG_Settlements",0.923273,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",551,4.057142857,"Ternate",87.46023,"MALUKU UTARA",0.15873,127.605611,"BIG_Settlements",0.895888,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",251,3.691780822,"Ternate",70.486322,"MALUKU UTARA",0.280822,127.514728,"BIG_Settlements",0.950073,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",1746,4.157142857,"Ternate",95.614452,"MALUKU UTARA",0.054762,127.509687,"BIG_Settlements",0.892166,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",573,4.057142857,"Ternate",90.95229,"MALUKU UTARA",0.15873,127.614817,"BIG_Settlements",0.893205,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",284,3.691780822,"Ternate",79.753448,"MALUKU UTARA",0.280822,127.511488,"BIG_Settlements",0.925819,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",946,4.008474576,"Ternate",685.448896,"MALUKU UTARA",0.724576,127.548303,"BIG_Settlements",0.893292,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",842,4.004878049,"Ternate",42.442694,"MALUKU UTARA",0.050407,127.498449,"BIG_Settlements",0.887563,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",371,5.013513514,"Ternate",371,"MALUKU UTARA",1,127.638752,"BIG_Settlements",0.819914,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",276,5.086956522,"Ternate",16.500108,"MALUKU UTARA",0.059783,127.522782,"BIG_Settlements",0.902195,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",718,3.502439024,"Ternate",161.11202,"MALUKU UTARA",0.22439,127.498959,"BIG_Settlements",1.05655,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",569,3.793333333,"Ternate",193.46,"MALUKU UTARA",0.34,127.450376,"BIG_Settlements",1.110002,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20109e+11,"Halmahera",983,5.093264249,"Ternate",71.305837,"MALUKU UTARA",0.072539,127.471238,"BIG_Settlements",1.068203,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",385,3.85,"Ternate",96.25,"MALUKU UTARA",0.25,127.481814,"BIG_Settlements",1.167188,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",145,3.493333333,"Ternate",9.666715,"MALUKU UTARA",0.066667,127.500528,"BIG_Settlements",1.172556,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",169,4.551724138,"Ternate",20.39661,"MALUKU UTARA",0.12069,127.499081,"BIG_Settlements",1.176682,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",406,4.129770992,"Ternate",96.076246,"MALUKU UTARA",0.236641,127.500017,"BIG_Settlements",1.164145,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",574,3.852348993,"Ternate",92.456476,"MALUKU UTARA",0.161074,127.463355,"BIG_Settlements",1.145248,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",1115,3.655737705,"Ternate",32.90142,"MALUKU UTARA",0.029508,127.459136,"BIG_Settlements",1.15302,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",355,4.382716049,"Ternate",166.54328,"MALUKU UTARA",0.469136,127.425058,"BIG_Settlements",1.113395,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",661,3.672222222,"Ternate",47.738742,"MALUKU UTARA",0.072222,127.408939,"BIG_Settlements",1.209495,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",1040,3.455149502,"Ternate",51.82736,"MALUKU UTARA",0.049834,127.537358,"BIG_Settlements",1.230612,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",430,3.739130435,"Ternate",74.78259,"MALUKU UTARA",0.173913,127.491814,"BIG_Settlements",1.142148,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",2,2.698924731,"Ternate",0.27957,"MALUKU UTARA",0.139785,127.486344,"BIG_Settlements",1.137549,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",249,2.698924731,"Ternate",34.806465,"MALUKU UTARA",0.139785,127.482556,"BIG_Settlements",1.134488,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",47,3.495652174,"Ternate",5.721733,"MALUKU UTARA",0.121739,127.499535,"BIG_Settlements",1.179171,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",439,4.346534653,"Ternate",21.732695,"MALUKU UTARA",0.049505,127.467882,"BIG_Settlements",1.143651,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",172,3.948051948,"Ternate",75.947976,"MALUKU UTARA",0.441558,127.499544,"BIG_Settlements",1.165234,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",939,4.293877551,"Ternate",172.468947,"MALUKU UTARA",0.183673,127.434613,"BIG_Settlements",1.151858,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",461,3.97037037,"Ternate",78.54057,"MALUKU UTARA",0.17037,127.447121,"BIG_Settlements",1.157867,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",575,3.885135135,"Ternate",81.5879,"MALUKU UTARA",0.141892,127.472118,"BIG_Settlements",1.134356,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",95,4.551724138,"Ternate",11.46555,"MALUKU UTARA",0.12069,127.500489,"BIG_Settlements",1.176487,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",236,3.74,"Ternate",87.32,"MALUKU UTARA",0.37,127.500498,"BIG_Settlements",1.167135,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",19,4.293877551,"Ternate",3.489787,"MALUKU UTARA",0.183673,127.442283,"BIG_Settlements",1.154488,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",121,3.495652174,"Ternate",14.730419,"MALUKU UTARA",0.121739,127.500756,"BIG_Settlements",1.179773,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",75,3.97037037,"Ternate",12.77775,"MALUKU UTARA",0.17037,127.442936,"BIG_Settlements",1.154961,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",514,5.089108911,"Ternate",269.722528,"MALUKU UTARA",0.524752,127.530996,"BIG_Settlements",1.205188,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",405,4.21875,"Ternate",109.687365,"MALUKU UTARA",0.270833,127.47685,"BIG_Settlements",1.165864,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",1136,4.386100386,"Ternate",1136,"MALUKU UTARA",1,127.42389,"BIG_Settlements",1.258169,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",292,3.842105263,"Ternate",34.578932,"MALUKU UTARA",0.118421,127.424996,"BIG_Settlements",1.168311,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",734,4.049689441,"Ternate",11.397552,"MALUKU UTARA",0.015528,127.47832,"BIG_Settlements",1.128194,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",132,3.948051948,"Ternate",58.285656,"MALUKU UTARA",0.441558,127.500497,"BIG_Settlements",1.164803,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",438,3.173913043,"Ternate",9.521682,"MALUKU UTARA",0.021739,127.432129,"BIG_Settlements",1.148876,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",117,3.493333333,"Ternate",7.800039,"MALUKU UTARA",0.066667,127.499571,"BIG_Settlements",1.172694,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.2011e+11,"Halmahera",834,3.690265487,"Ternate",47.973348,"MALUKU UTARA",0.057522,127.431891,"BIG_Settlements",1.153187,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
